review_id,item_id,category,brand,user_id,size_ordered,user_height_cm,user_weight_kg,user_body_type,fit_feedback,review_text,rating,returned,return_reason
REV-008400,ETH-409,Ethnic,Taavi,USR-4706,XS,167.3,52.5,Hourglass,Fit,"Size XS fits like a glove! True to size. Rigid material with no give whatsoever. Length is quite long, might need tailoring.",4,0,None
REV-008401,TOP-311,Top,Mast & Harbour,USR-8196,S,177.1,72.9,Pear,Small,Ordered size S but this definitely runs small. Buttons pulled open at the chest. Fits very comfortably around the waist.,1,1,Fit
REV-008402,JNS-205,Jeans,Dressberry,USR-5552,XS,162.8,54.8,Regular,Small,Ordered size XS but this definitely runs small. Extremely tight around waist with almost no give.,1,1,Fit
REV-008403,JNS-211,Jeans,Roadster,USR-7529,XS,165.9,51.7,Regular,Fit,"Matches the size chart accurately, so comfortable. Length was somewhat brief. Gaped at the waist quite a bit.",5,0,None
REV-008404,TOP-313,Top,Taavi,USR-1897,XL,177.2,88.6,Athletic,Large,Had to return size XL because it was much too big. Rigid material with no give whatsoever. Gaped at the waist quite a bit.,1,0,None
REV-008405,DRS-109,Dress,Roadster,USR-4911,XS,169.2,51.3,Regular,Fit,"Size XS fits like a glove! True to size. Loose at the bust and chest armholes. Great length, falls just right.",2,0,None
REV-008406,ETH-402,Ethnic,Anouk,USR-6326,L,163.9,74.7,Petite,Fit,"Size L fits like a glove! True to size. Rigid material with no give whatsoever. Great length, falls just right.",5,0,None
REV-008407,TOP-310,Top,Roadster,USR-3143,S,166.5,53.8,Pear,Fit,Size S fits like a glove! True to size. Loose at the bust and chest armholes. A little too short on me.,5,0,None
REV-008408,TOP-304,Top,HRX,USR-5353,S,158.1,53.7,Petite,Fit,Absolutely love the fit of size S. Love the comfortable stretch in this fabric. Fits very comfortably around the waist.,5,0,None
REV-008409,DRS-110,Dress,Dressberry,USR-2858,L,158.4,72.8,Regular,Small,"I usually wear L, but this was way too snug. A little too short on me. Waist was noticeably smaller than standard sizing.",1,1,Fit
REV-008410,TOP-302,Top,Wrogn,USR-7783,L,149.4,57.4,Hourglass,Large,"Definitely oversized cut, consider sizing down. Waist is roomy and relaxed. A bit longer than pictured on the model.",1,1,Fit
REV-008411,JNS-211,Jeans,Roadster,USR-5232,S,153.7,46.2,Athletic,Fit,"Perfect fit right out of the package. Length is quite long, might need tailoring. Plenty of room around the waist.",1,0,None
REV-008412,ETH-407,Ethnic,W for Woman,USR-1345,S,148.8,46.8,Athletic,Fit,Size S fits like a glove! True to size. A bit longer than pictured on the model.,4,0,None
REV-008413,ETH-402,Ethnic,Anouk,USR-6371,M,172.8,72.3,Regular,Fit,"Absolutely love the fit of size M. Watch out after washing, might shrink slightly. Fits very comfortably around the waist.",5,0,None
REV-008414,TOP-304,Top,HRX,USR-7872,M,154.4,64.5,Hourglass,Small,"Beautiful piece, but sizing is off and it runs tight. Length is quite long, might need tailoring. Buttons pulled open at the chest.",4,0,None
REV-008415,DRS-111,Dress,Anouk,USR-2858,M,170.9,68.9,Petite,Fit,"Absolutely love the fit of size M. Length is quite long, might need tailoring. Rigid material with no give whatsoever.",4,0,None
REV-008416,ETH-404,Ethnic,Taavi,USR-7821,L,176.3,81.8,Pear,Fit,"Matches the size chart accurately, so comfortable. Fabric has zero stretch and is quite stiff. Plenty of room around the waist.",5,0,None
REV-008417,JNS-209,Jeans,Mast & Harbour,USR-9776,S,167.1,56.3,Regular,Large,"Runs on the larger side, felt baggy and loose. Fits very comfortably around the waist. Great length, falls just right.",2,1,Fit
REV-008418,ETH-407,Ethnic,W for Woman,USR-8179,S,166.8,66.8,Athletic,Small,"Ordered size S but this definitely runs small. Fits very comfortably around the waist. Great length, falls just right.",3,1,Fit
REV-008419,TOP-303,Top,Dressberry,USR-9775,XS,166.0,56.8,Hourglass,Small,"I usually wear XS, but this was way too snug. Buttons pulled open at the chest. Very constricting waistline.",3,1,Fit
REV-008420,JNS-201,Jeans,Roadster,USR-7962,S,163.4,53.6,Pear,Small,"Beautiful piece, but sizing is off and it runs tight. Waist was noticeably smaller than standard sizing.",1,1,Fit
REV-008421,ETH-403,Ethnic,W for Woman,USR-5405,L,147.9,59.0,Petite,Small,"Ordered size L but this definitely runs small. Length is quite long, might need tailoring. Fabric has zero stretch and is quite stiff.",2,1,Fit
REV-008422,DRS-109,Dress,Roadster,USR-4721,M,152.3,54.7,Regular,Fit,"Absolutely love the fit of size M. Too long for my height, dragged on the floor without heels. Loose at the bust and chest armholes.",5,0,None
REV-008423,DRS-108,Dress,Mango,USR-1280,M,164.8,66.4,Regular,Large,"Runs on the larger side, felt baggy and loose. Too long for my height, dragged on the floor without heels. Loose at the bust and chest armholes.",1,1,Fit
REV-008424,ETH-411,Ethnic,W for Woman,USR-9115,M,160.6,62.5,Athletic,Large,"Definitely oversized cut, consider sizing down. Rigid material with no give whatsoever. Great length, falls just right.",2,0,None
REV-008425,DRS-105,Dress,Mango,USR-4393,L,165.7,71.4,Regular,Fit,"Absolutely love the fit of size L. Great length, falls just right. Very constricting waistline.",5,0,None
REV-008426,TOP-307,Top,HRX,USR-9135,M,174.3,73.2,Regular,Small,"I usually wear M, but this was way too snug. Love the comfortable stretch in this fabric. Extremely tight around waist with almost no give.",4,1,Fit
REV-008427,ETH-407,Ethnic,W for Woman,USR-8070,S,162.9,52.4,Pear,Fit,"Perfect fit right out of the package. Chest and shoulder seams align nicely. Great length, falls just right.",3,0,None
REV-008428,DRS-102,Dress,Dressberry,USR-7644,XL,165.5,70.5,Pear,Large,"Runs on the larger side, felt baggy and loose. Great length, falls just right. Fits very comfortably around the waist.",2,1,Fit
REV-008429,ETH-404,Ethnic,Taavi,USR-5703,L,161.2,65.7,Athletic,Fit,"Matches the size chart accurately, so comfortable. Great length, falls just right. Gaped at the waist quite a bit.",4,0,None
REV-008430,DRS-108,Dress,Mango,USR-3954,L,160.5,66.3,Regular,Fit,"Size L fits like a glove! True to size. Length is quite long, might need tailoring. Very constricting waistline.",5,0,None
REV-008431,JNS-206,Jeans,Mast & Harbour,USR-5937,L,168.7,75.7,Pear,Large,"Had to return size L because it was much too big. Too long for my height, dragged on the floor without heels.",3,1,Not as pictured
REV-008432,TOP-301,Top,Roadster,USR-4667,S,163.3,51.3,Hourglass,Fit,"Absolutely love the fit of size S. Great length, falls just right. Super stretchy and forgiving material.",5,0,None
REV-008433,DRS-110,Dress,Dressberry,USR-3062,L,158.3,63.8,Regular,Fit,Perfect fit right out of the package. A little too short on me.,4,0,None
REV-008434,JNS-204,Jeans,HRX,USR-2307,M,179.2,70.3,Athletic,Large,Ordered my usual size M and it was swimming on me. Super stretchy and forgiving material. A little too short on me.,5,0,None
REV-008435,DRS-112,Dress,Mast & Harbour,USR-1854,S,165.6,57.8,Regular,Fit,"Matches the size chart accurately, so comfortable. Runs small at bust for anyone with curves.",4,0,None
REV-008436,DRS-103,Dress,Roadster,USR-3903,S,155.9,50.1,Pear,Small,"Beautiful piece, but sizing is off and it runs tight. The waistband dug right into my sides. Way too tight across the bust and chest.",1,1,Fit
REV-008437,JNS-204,Jeans,HRX,USR-6488,L,148.3,62.4,Petite,Large,"Definitely oversized cut, consider sizing down. Love the comfortable stretch in this fabric. A bit longer than pictured on the model.",1,1,Not as pictured
REV-008438,DRS-112,Dress,Mast & Harbour,USR-4224,M,147.3,48.2,Athletic,Fit,"Perfect fit right out of the package. Runs small at bust for anyone with curves. Length is quite long, might need tailoring.",4,0,None
REV-008439,DRS-101,Dress,Mango,USR-1019,XS,154.5,47.4,Petite,Fit,Perfect fit right out of the package. A bit longer than pictured on the model. The waistband dug right into my sides.,4,0,None
REV-008440,JNS-205,Jeans,Dressberry,USR-7808,M,171.9,70.8,Hourglass,Fit,"Matches the size chart accurately, so comfortable. Waist was noticeably smaller than standard sizing.",5,0,None
REV-008441,JNS-211,Jeans,Roadster,USR-1953,S,155.9,51.0,Hourglass,Small,"Beautiful piece, but sizing is off and it runs tight. The waistband dug right into my sides. Length is quite long, might need tailoring.",1,1,Fit
REV-008442,JNS-207,Jeans,Mango,USR-4869,L,157.3,57.0,Regular,Small,"I usually wear L, but this was way too snug. Extremely tight around waist with almost no give. Length was somewhat brief.",3,1,Fit
REV-008443,TOP-304,Top,HRX,USR-8059,XL,163.7,81.4,Regular,Fit,Perfect fit right out of the package. The fabric has amazing stretch and recovery. Fits very comfortably around the waist.,4,0,None
REV-008444,JNS-201,Jeans,Roadster,USR-1684,L,149.5,51.5,Hourglass,Fit,Size L fits like a glove! True to size. A bit longer than pictured on the model. Extremely tight around waist with almost no give.,4,0,None
REV-008445,JNS-208,Jeans,Wrogn,USR-9653,L,160.4,68.9,Petite,Fit,Absolutely love the fit of size L. Fits very comfortably around the waist.,2,0,None
REV-008446,JNS-203,Jeans,Roadster,USR-4160,L,164.9,69.2,Pear,Fit,Absolutely love the fit of size L. Plenty of room around the waist.,5,0,None
REV-008447,DRS-104,Dress,Taavi,USR-5228,XS,164.8,53.4,Regular,Small,"Ordered size XS but this definitely runs small. Fabric has zero stretch and is quite stiff. Too long for my height, dragged on the floor without heels.",1,0,None
REV-008448,JNS-205,Jeans,Dressberry,USR-6732,L,170.7,76.5,Hourglass,Fit,"Matches the size chart accurately, so comfortable. Very constricting waistline.",2,0,None
REV-008449,ETH-410,Ethnic,Anouk,USR-1542,L,168.7,79.7,Athletic,Small,Ordered size L but this definitely runs small. Chest and shoulder seams align nicely. Fabric has zero stretch and is quite stiff.,3,1,Fit
REV-008450,TOP-301,Top,Roadster,USR-7288,L,165.3,78.8,Regular,Fit,Absolutely love the fit of size L. Runs small at bust for anyone with curves. Fits very comfortably around the waist.,4,0,None
REV-008451,DRS-105,Dress,Mango,USR-9139,M,165.1,60.9,Petite,Fit,Size M fits like a glove! True to size. Buttons pulled open at the chest. Waist was noticeably smaller than standard sizing.,4,0,None
REV-008452,TOP-302,Top,Wrogn,USR-1933,L,162.5,61.0,Hourglass,Large,"Definitely oversized cut, consider sizing down. Loose at the bust and chest armholes. Too long for my height, dragged on the floor without heels.",2,1,Fit
REV-008453,TOP-306,Top,Mast & Harbour,USR-1708,L,159.0,74.3,Hourglass,Fit,"Perfect fit right out of the package. Great length, falls just right. Rigid material with no give whatsoever.",5,0,None
REV-008454,DRS-110,Dress,Dressberry,USR-7945,M,164.5,63.8,Hourglass,Fit,"Matches the size chart accurately, so comfortable. Cropped shorter than expected for tall frames.",5,0,None
REV-008455,TOP-304,Top,HRX,USR-1109,XL,165.1,94.1,Pear,Small,"I usually wear XL, but this was way too snug. Super stretchy and forgiving material. Great length, falls just right.",3,1,Fit
REV-008456,TOP-301,Top,Roadster,USR-8499,M,154.8,47.9,Hourglass,Large,"Runs on the larger side, felt baggy and loose. Buttons pulled open at the chest. Plenty of room around the waist.",2,1,Fit
REV-008457,JNS-210,Jeans,Dressberry,USR-8105,S,153.1,52.3,Regular,Fit,"Absolutely love the fit of size S. Super stretchy and forgiving material. Too long for my height, dragged on the floor without heels.",5,0,None
REV-008458,ETH-404,Ethnic,Taavi,USR-7479,S,164.2,57.8,Hourglass,Fit,Perfect fit right out of the package. Fabric has zero stretch and is quite stiff. Plenty of room around the waist.,5,0,None
REV-008459,ETH-410,Ethnic,Anouk,USR-9327,S,158.8,59.9,Regular,Fit,"Perfect fit right out of the package. Rigid material with no give whatsoever. Great length, falls just right.",4,0,None
REV-008460,JNS-210,Jeans,Dressberry,USR-1869,M,159.1,61.7,Pear,Fit,Perfect fit right out of the package. Super stretchy and forgiving material.,1,0,None
REV-008461,DRS-106,Dress,Dressberry,USR-9278,XL,170.1,74.6,Regular,Large,"Definitely oversized cut, consider sizing down. Plenty of room around the waist.",2,1,Not as pictured
REV-008462,ETH-403,Ethnic,W for Woman,USR-4409,L,168.5,77.6,Regular,Fit,"Absolutely love the fit of size L. Great length, falls just right. Chest and shoulder seams align nicely.",4,0,None
REV-008463,JNS-203,Jeans,Roadster,USR-3136,S,164.4,61.1,Regular,Fit,Perfect fit right out of the package. Gaped at the waist quite a bit.,4,0,None
REV-008464,TOP-304,Top,HRX,USR-5007,S,157.2,53.7,Regular,Fit,"Matches the size chart accurately, so comfortable. Fits very comfortably around the waist. Chest and shoulder seams align nicely.",4,0,None
REV-008465,ETH-407,Ethnic,W for Woman,USR-9171,M,158.9,65.6,Athletic,Small,"I usually wear M, but this was way too snug. Waist was noticeably smaller than standard sizing.",2,0,None
REV-008466,DRS-103,Dress,Roadster,USR-3435,XL,164.9,70.2,Regular,Fit,"Perfect fit right out of the package. Great length, falls just right. Very constricting waistline.",4,0,None
REV-008467,TOP-313,Top,Taavi,USR-4096,XL,154.6,68.5,Pear,Fit,Absolutely love the fit of size XL. Chest and shoulder seams align nicely. Rigid material with no give whatsoever.,4,0,None
REV-008468,JNS-208,Jeans,Wrogn,USR-6263,S,159.6,48.4,Pear,Fit,"Matches the size chart accurately, so comfortable. Fits very comfortably around the waist.",5,0,None
REV-008469,TOP-310,Top,Roadster,USR-6836,XL,159.5,83.0,Hourglass,Fit,"Matches the size chart accurately, so comfortable. Waist is roomy and relaxed. A little too short on me.",5,0,None
REV-008470,JNS-205,Jeans,Dressberry,USR-1748,S,159.9,56.1,Pear,Fit,Absolutely love the fit of size S. Extremely tight around waist with almost no give.,5,0,None
REV-008471,ETH-404,Ethnic,Taavi,USR-9779,S,161.2,58.8,Petite,Fit,"Size S fits like a glove! True to size. Gaped at the waist quite a bit. Great length, falls just right.",5,0,None
REV-008472,TOP-306,Top,Mast & Harbour,USR-2214,S,157.2,58.7,Pear,Fit,Absolutely love the fit of size S. Rigid material with no give whatsoever.,5,0,None
REV-008473,DRS-104,Dress,Taavi,USR-6373,M,169.8,70.3,Athletic,Fit,"Size M fits like a glove! True to size. Waist is roomy and relaxed. Too long for my height, dragged on the floor without heels.",5,0,None
REV-008474,DRS-111,Dress,Anouk,USR-9706,XS,154.9,52.6,Regular,Small,"I usually wear XS, but this was way too snug. Length is quite long, might need tailoring. Waist was noticeably smaller than standard sizing.",1,1,Fit
REV-008475,ETH-410,Ethnic,Anouk,USR-5010,M,158.7,59.0,Athletic,Small,Ordered size M but this definitely runs small. Rigid material with no give whatsoever. Chest and shoulder seams align nicely.,1,1,Quality
REV-008476,DRS-112,Dress,Mast & Harbour,USR-9862,M,171.5,66.6,Pear,Fit,Size M fits like a glove! True to size. Fits very comfortably around the waist. Way too tight across the bust and chest.,4,0,None
REV-008477,DRS-108,Dress,Mango,USR-8866,XL,161.9,78.5,Regular,Fit,"Absolutely love the fit of size XL. Too long for my height, dragged on the floor without heels. Waist was noticeably smaller than standard sizing.",4,0,None
REV-008478,DRS-111,Dress,Anouk,USR-7900,M,168.5,72.0,Petite,Fit,"Size M fits like a glove! True to size. Length is quite long, might need tailoring. Watch out after washing, might shrink slightly.",4,0,None
REV-008479,JNS-202,Jeans,Mango,USR-6913,M,175.8,77.5,Pear,Fit,"Perfect fit right out of the package. Watch out after washing, might shrink slightly. Too long for my height, dragged on the floor without heels.",5,0,None
REV-008480,JNS-212,Jeans,Mango,USR-7749,L,149.0,58.5,Petite,Fit,"Matches the size chart accurately, so comfortable. A bit longer than pictured on the model.",4,0,None
REV-008481,ETH-407,Ethnic,W for Woman,USR-2492,M,151.7,57.3,Petite,Fit,"Size M fits like a glove! True to size. Chest and shoulder seams align nicely. Too long for my height, dragged on the floor without heels.",5,0,None
REV-008482,TOP-308,Top,Dressberry,USR-8821,S,150.8,48.8,Hourglass,Fit,Size S fits like a glove! True to size. Fabric has zero stretch and is quite stiff. Fits very comfortably around the waist.,5,0,None
REV-008483,TOP-312,Top,Wrogn,USR-2293,S,160.0,51.9,Pear,Large,Ordered my usual size S and it was swimming on me. Plenty of room around the waist. Loose at the bust and chest armholes.,4,0,None
REV-008484,ETH-407,Ethnic,W for Woman,USR-9779,M,160.1,69.5,Pear,Small,Ordered size M but this definitely runs small. Waist was noticeably smaller than standard sizing.,3,1,Fit
